!!ObjTables objTablesVersion='0.0.8' schema='SBtab' document='E. coli central carbon metabolism - unbalanced kinetic data' type='Data' class='Reaction',,,,,,,,
!ID,!ReactionFormula,!Identifiers:kegg.reaction,!IsReversible,!Gene,!NameForPlots,,,
PTS_RPTSsy,D_Glucose + Phosphoenolpyruvate <=> Pyruvate + D_Glucose_6_phosphate,RPTSsy,TRUE,PTS,pts,,,
Michaelis constant,D_Glyceraldehyde_3_phosphate,C00118,,,TXT_R01067,R01067,4.9,mM
Michaelis constant,Phosphoenolpyruvate,C00074,,,PTS_RPTSsy,RPTSsy,NaN,mM
Michaelis constant,Phosphoenolpyruvate,C00074,,,PGH_R00658,R00658,0.3,mM
Michaelis constant,Phosphoenolpyruvate,C00074,,,PYK_R00200,R00200,0.31,mM
Michaelis constant,Phosphoenolpyruvate,C00074,,,PPC_R00345,R00345,0.38431493,mM
Michaelis constant,Citrate,C00158,,,CSN_R00351,R00351,0.001,mM
Michaelis constant,Citrate,C00158,,,ACN_R01325,R01325,0.73118139,mM
Michaelis constant,Succinyl_CoA,C00091,,,KGD_R08549,R08549,0.077459667,mM
Michaelis constant,Succinyl_CoA,C00091,,,SCS_R00405,R00405,0.027912311,mM
Michaelis constant,_3_Phospho_D_glycerate,C00197,,,PGK_R01512,R01512,0.69,mM
Michaelis constant,_3_Phospho_D_glycerate,C00197,,,PGM_R01518,R01518,0.65,mM
Michaelis constant,D_Glucono_1_5_lactone_6_phosphate,C01236,,,ZWF_R00835,R00835,0.174,mM
Michaelis constant,D_Glucono_1_5_lactone_6_phosphate,C01236,,,GLH_R02035,R02035,0.02,mM
Michaelis constant,D_Fructose_6_phosphate,C00085,,,PGI_R02740,R02740,NaN,mM
Michaelis constant,D_Fructose_6_phosphate,C00085,,,PFK_R04779,R04779,NaN,mM
Michaelis constant,D_Fructose_6_phosphate,C00085,,,TAL_R08575,R08575,0.49559808,mM
Michaelis constant,D_Fructose_6_phosphate,C00085,,,TXT_R01067,R01067,7,mM
Michaelis constant,D_Fructose_6_phosphate,C00085,,,FBP_R00762,R00762,NaN,mM
Michaelis constant,_2_Phospho_D_glycerate,C00631,,,PGM_R01518,R01518,0.041,mM
Michaelis constant,_2_Phospho_D_glycerate,C00631,,,PGH_R00658,R00658,0.3,mM
Michaelis constant,Succinate,C00042,,,SCS_R00405,R00405,2.2969796,mM
Michaelis constant,Succinate,C00042,,,SDH_R02164,R02164,0.11895397,mM
Michaelis constant,Sedoheptulose_7_phosphate,C05382,,,TXT_R01641,R01641,4,mM
Michaelis constant,Sedoheptulose_7_phosphate,C05382,,,TAL_R08575,R08575,0.28683033,mM
substrate catalytic rate constant,,,,,PTS_RPTSsy,RPTSsy,15,1/s
substrate catalytic rate constant,,,,,PGI_R02740,R02740,125.62172,1/s
substrate catalytic rate constant,,,,,PFK_R04779,R04779,41.75,1/s
substrate catalytic rate constant,,,,,ALD_R01070,R01070,NaN,1/s
substrate catalytic rate constant,,,,,TIM_R01015,R01015,4500,1/s
substrate catalytic rate constant,,,,,GAP_R01061,R01061,134,1/s
substrate catalytic rate constant,,,,,PGK_R01512,R01512,67.158925,1/s
substrate catalytic rate constant,,,,,PGM_R01518,R01518,530,1/s
substrate catalytic rate constant,,,,,PGH_R00658,R00658,197.83576,1/s
substrate catalytic rate constant,,,,,PYK_R00200,R00200,67,1/s
substrate catalytic rate constant,,,,,PDH_R00209,R00209,37.9,1/s
substrate catalytic rate constant,,,,,ZWF_R00835,R00835,174,1/s
substrate catalytic rate constant,,,,,GLH_R02035,R02035,468,1/s
substrate catalytic rate constant,,,,,PGD_R01528,R01528,27.456347,1/s
substrate catalytic rate constant,,,,,RPI_R01056,R01056,1405.8805,1/s
substrate catalytic rate constant,,,,,RPE_R01529,R01529,1300,1/s
substrate catalytic rate constant,,,,,TXT_R01641,R01641,45,1/s
substrate catalytic rate constant,,,,,TAL_R08575,R08575,6.44,1/s
substrate catalytic rate constant,,,,,TXT_R01067,R01067,69,1/s
substrate catalytic rate constant,,,,,FBP_R00762,R00762,NaN,1/s
substrate catalytic rate constant,,,,,CSN_R00351,R00351,40.499408,1/s
substrate catalytic rate constant,,,,,ACN_R01325,R01325,3.3,1/s
substrate catalytic rate constant,,,,,ACN_R01900,R01900,3.3,1/s
substrate catalytic rate constant,,,,,ICD_R00709,R00709,106.3,1/s
substrate catalytic rate constant,,,,,KGD_R08549,R08549,NaN,1/s
substrate catalytic rate constant,,,,,SCS_R00405,R00405,201,1/s
substrate catalytic rate constant,,,,,SDH_R02164,R02164,85.572486,1/s
substrate catalytic rate constant,,,,,FUM_R01082,R01082,409.59643,1/s
substrate catalytic rate constant,,,,,MDH_R00342,R00342,1034.7807,1/s
substrate catalytic rate constant,,,,,PPC_R00345,R00345,270,1/s
product catalytic rate constant,,,,,PTS_RPTSsy,RPTSsy,NaN,1/s
product catalytic rate constant,,,,,PGI_R02740,R02740,NaN,1/s
product catalytic rate constant,,,,,PFK_R04779,R04779,NaN,1/s
product catalytic rate constant,,,,,ALD_R01070,R01070,NaN,1/s
product catalytic rate constant,,,,,TIM_R01015,R01015,250,1/s
product catalytic rate constant,,,,,GAP_R01061,R01061,221,1/s
product catalytic rate constant,,,,,PGK_R01512,R01512,833,1/s
product catalytic rate constant,,,,,PGM_R01518,R01518,26.124843,1/s
product catalytic rate constant,,,,,PGH_R00658,R00658,NaN,1/s
product catalytic rate constant,,,,,PYK_R00200,R00200,NaN,1/s
product catalytic rate constant,,,,,PDH_R00209,R00209,0.077,1/s
product catalytic rate constant,,,,,ZWF_R00835,R00835,571,1/s
product catalytic rate constant,,,,,GLH_R02035,R02035,NaN,1/s
product catalytic rate constant,,,,,PGD_R01528,R01528,98,1/s
product catalytic rate constant,,,,,RPI_R01056,R01056,906.06764,1/s
product catalytic rate constant,,,,,RPE_R01529,R01529,182.45258,1/s
product catalytic rate constant,,,,,TXT_R01641,R01641,NaN,1/s
product catalytic rate constant,,,,,TAL_R08575,R08575,NaN,1/s
product catalytic rate constant,,,,,TXT_R01067,R01067,NaN,1/s
product catalytic rate constant,,,,,FBP_R00762,R00762,23.4,1/s
product catalytic rate constant,,,,,CSN_R00351,R00351,119.32901,1/s
product catalytic rate constant,,,,,ACN_R01325,R01325,NaN,1/s
product catalytic rate constant,,,,,ACN_R01900,R01900,NaN,1/s
product catalytic rate constant,,,,,ICD_R00709,R00709,30,1/s
product catalytic rate constant,,,,,KGD_R08549,R08549,NaN,1/s
product catalytic rate constant,,,,,SCS_R00405,R00405,45.344239,1/s
product catalytic rate constant,,,,,SDH_R02164,R02164,79.556898,1/s
product catalytic rate constant,,,,,FUM_R01082,R01082,115.24806,1/s
product catalytic rate constant,,,,,MDH_R00342,R00342,227.92729,1/s
product catalytic rate constant,,,,,PPC_R00345,R00345,NaN,1/s
molecular mass,_S__Malate,C00149,,,,,134,Da
molecular mass,Acetyl_CoA,C00024,,,,,810,Da
molecular mass,Fumarate,C00122,,,,,116,Da
molecular mass,cis_Aconitate,C00417,,,,,174,Da
molecular mass,_6_Phospho_D_gluconate,C00345,,,,,276,Da
molecular mass,Orthophosphate,C00009,,,,,98,Da
molecular mass,Pyruvate,C00022,,,,,88,Da
molecular mass,NADPplus,C00006,,,,,744,Da
molecular mass,NADPH,C00005,,,,,745,Da
molecular mass,NADH,C00004,,,,,665,Da
molecular mass,NADplus,C00003,,,,,664,Da
molecular mass,ATP,C00002,,,,,507,Da
molecular mass,H2O,C00001,,,,,NaN,Da
molecular mass,_2_Oxoglutarate,C00026,,,,,146,Da
molecular mass,Oxaloacetate,C00036,,,,,132,Da
molecular mass,Ubiquinone,C00399,,,,,318,Da
molecular mass,D_Erythrose_4_phosphate,C00279,,,,,200,Da
molecular mass,Ubiquinol,C00390,,,,,320,Da
molecular mass,ADP,C00008,,,,,427,Da
molecular mass,Isocitrate,C00311,,,,,192,Da
molecular mass,D_Ribulose_5_phosphate,C00199,,,,,230,Da
molecular mass,D_Xylulose_5_phosphate,C00231,,,,,230,Da
molecular mass,D_Glucose_6_phosphate,C00092,,,,,260,Da
molecular mass,_3_Phospho_D_glyceroyl_phosphate,C00236,,,,,266,Da
molecular mass,CoA,C00010,,,,,768,Da
molecular mass,CO2,C00011,,,,,44,Da
molecular mass,D_Ribose_5_phosphate,C00117,,,,,230,Da
molecular mass,Glycerone_phosphate,C00111,,,,,170,Da
molecular mass,D_Glucose,C00031,,,,,180,Da
molecular mass,D_Fructose_1_6_bisphosphate,C00354,,,,,340,Da
molecular mass,D_Glyceraldehyde_3_phosphate,C00118,,,,,170,Da
molecular mass,Phosphoenolpyruvate,C00074,,,,,168,Da
molecular mass,Citrate,C00158,,,,,192,Da
molecular mass,Succinyl_CoA,C00091,,,,,868,Da
molecular mass,_3_Phospho_D_glycerate,C00197,,,,,186,Da
molecular mass,D_Glucono_1_5_lactone_6_phosphate,C01236,,,,,258,Da
molecular mass,D_Fructose_6_phosphate,C00085,,,,,260,Da
molecular mass,_2_Phospho_D_glycerate,C00631,,,,,186,Da
molecular mass,Succinate,C00042,,,,,118,Da
molecular mass,Sedoheptulose_7_phosphate,C05382,,,,,290,Da
protein molecular mass,,,,,PTS_RPTSsy,RPTSsy,255848,Da
protein molecular mass,,,,,PGI_R02740,R02740,61530,Da
protein molecular mass,,,,,PFK_R04779,R04779,139360,Da
protein molecular mass,,,,,ALD_R01070,R01070,39147,Da
protein molecular mass,,,,,TIM_R01015,R01015,53940,Da
protein molecular mass,,,,,GAP_R01061,R01061,35530,Da
protein molecular mass,,,,,PGK_R01512,R01512,41120,Da
protein molecular mass,,,,,PGM_R01518,R01518,28556,Da
protein molecular mass,,,,,PGH_R00658,R00658,45650,Da
protein molecular mass,,,,,PYK_R00200,R00200,50000,Da
protein molecular mass,,,,,PDH_R00209,R00209,282880,Da
protein molecular mass,,,,,ZWF_R00835,R00835,55700,Da
protein molecular mass,,,,,GLH_R02035,R02035,36310,Da
protein molecular mass,,,,,PGD_R01528,R01528,102960,Da
protein molecular mass,,,,,RPI_R01056,R01056,19466,Da
protein molecular mass,,,,,RPE_R01529,R01529,24554,Da
protein molecular mass,,,,,TXT_R01641,R01641,73043,Da
protein molecular mass,,,,,TAL_R08575,R08575,35219,Da
protein molecular mass,,,,,TXT_R01067,R01067,73043,Da
protein molecular mass,,,,,FBP_R00762,R00762,36834,Da
protein molecular mass,,,,,CSN_R00351,R00351,96020,Da
protein molecular mass,,,,,ACN_R01325,R01325,95588,Da
protein molecular mass,,,,,ACN_R01900,R01900,95588,Da
protein molecular mass,,,,,ICD_R00709,R00709,45760,Da
protein molecular mass,,,,,KGD_R08549,R08549,1209180,Da
protein molecular mass,,,,,SCS_R00405,R00405,71170,Da
protein molecular mass,,,,,SDH_R02164,R02164,792299,Da
protein molecular mass,,,,,FUM_R01082,R01082,60000,Da
protein molecular mass,,,,,MDH_R00342,R00342,32337,Da
protein molecular mass,,,,,PPC_R00345,R00345,198120,Da
flux,,,,,PTS_RPTSsy,RPTSsy,0.5691,mM/s
flux,,,,,PGI_R02740,R02740,0.385,mM/s
flux,,,,,PFK_R04779,R04779,0.4417,mM/s
flux,,,,,ALD_R01070,R01070,0.44702,mM/s
flux,,,,,TIM_R01015,R01015,0.4445,mM/s
flux,,,,,GAP_R01061,R01061,0.9163,mM/s
flux,,,,,PGK_R01512,R01512,0.8946,mM/s
flux,,,,,PGM_R01518,R01518,0.8729,mM/s
flux,,,,,PGH_R00658,R00658,0.91875,mM/s
flux,,,,,PYK_R00200,R00200,0.1841,mM/s
flux,,,,,PDH_R00209,R00209,0.3787,mM/s
flux,,,,,ZWF_R00835,R00835,0.1813,mM/s
flux,,,,,GLH_R02035,R02035,0.1568,mM/s
flux,,,,,PGD_R01528,R01528,0.1323,mM/s
flux,,,,,RPI_R01056,R01056,0.049933333,mM/s
flux,,,,,RPE_R01529,R01529,0.077233333,mM/s
flux,,,,,TXT_R01641,R01641,0.0448,mM/s
flux,,,,,TAL_R08575,R08575,0.0448,mM/s
flux,,,,,TXT_R01067,R01067,0.0273,mM/s
flux,,,,,FBP_R00762,R00762,0,mM/s
flux,,,,,CSN_R00351,R00351,0.154,mM/s
flux,,,,,ACN_R01325,R01325,0.154,mM/s
flux,,,,,ACN_R01900,R01900,0.154,mM/s
flux,,,,,ICD_R00709,R00709,0.154,mM/s
flux,,,,,KGD_R08549,R08549,0.0924,mM/s
flux,,,,,SCS_R00405,R00405,0.1673,mM/s
flux,,,,,SDH_R02164,R02164,0.0924,mM/s
flux,,,,,FUM_R01082,R01082,0.0924,mM/s
flux,,,,,MDH_R00342,R00342,0.0602,mM/s
flux,,,,,PPC_R00345,R00345,-0.2114,mM/s
concentration,_S__Malate,C00149,0.001,10,,,,mM
concentration,Acetyl_CoA,C00024,0.001,10,,,,mM
concentration,Fumarate,C00122,0.001,10,,,,mM
concentration,cis_Aconitate,C00417,0.001,10,,,,mM
concentration,_6_Phospho_D_gluconate,C00345,0.001,10,,,,mM
concentration,Orthophosphate,C00009,10,10,,,,mM
concentration,Pyruvate,C00022,0.001,10,,,,mM
concentration,NADPplus,C00006,0.1,0.1,,,,mM
concentration,NADPH,C00005,0.11389157,0.11389157,,,,mM
concentration,NADH,C00004,0.02741513,0.02741513,,,,mM
concentration,NADplus,C00003,1,1,,,,mM
concentration,ATP,C00002,3.4491395,3.4491395,,,,mM
concentration,H2O,C00001,1,1,,,,mM
concentration,_2_Oxoglutarate,C00026,0.001,10,,,,mM
concentration,Oxaloacetate,C00036,0.001,10,,,,mM
concentration,Ubiquinone,C00399,0.1,0.1,,,,mM
concentration,D_Erythrose_4_phosphate,C00279,0.001,10,,,,mM
concentration,Ubiquinol,C00390,0.1,0.1,,,,mM
concentration,ADP,C00008,0.60461237,0.60461237,,,,mM
concentration,Isocitrate,C00311,0.001,10,,,,mM
concentration,D_Ribulose_5_phosphate,C00199,0.001,10,,,,mM
concentration,D_Xylulose_5_phosphate,C00231,0.001,10,,,,mM
concentration,D_Glucose_6_phosphate,C00092,0.001,10,,,,mM
concentration,_3_Phospho_D_glyceroyl_phosphate,C00236,0.001,10,,,,mM
concentration,CoA,C00010,1,1,,,,mM
concentration,CO2,C00011,0.01,0.01,,,,mM
concentration,D_Ribose_5_phosphate,C00117,0.001,10,,,,mM
concentration,Glycerone_phosphate,C00111,0.001,10,,,,mM
concentration,D_Glucose,C00031,12,12,,,,mM
concentration,D_Fructose_1_6_bisphosphate,C00354,0.001,10,,,,mM
concentration,D_Glyceraldehyde_3_phosphate,C00118,0.001,10,,,,mM
concentration,Phosphoenolpyruvate,C00074,0.001,10,,,,mM
concentration,Citrate,C00158,0.001,10,,,,mM
concentration,Succinyl_CoA,C00091,0.001,10,,,,mM
concentration,_3_Phospho_D_glycerate,C00197,0.001,10,,,,mM
concentration,D_Glucono_1_5_lactone_6_phosphate,C01236,0.001,10,,,,mM
concentration,D_Fructose_6_phosphate,C00085,0.001,10,,,,mM
concentration,_2_Phospho_D_glycerate,C00631,0.001,10,,,,mM
concentration,Succinate,C00042,0.001,10,,,,mM
concentration,Sedoheptulose_7_phosphate,C05382,0.001,10,,,,mM
enzyme cost weight,,,,,PTS_RPTSsy,RPTSsy,1.2491113,dimensionless
enzyme cost weight,,,,,PGI_R02740,R02740,1.2955694,dimensionless
enzyme cost weight,,,,,PFK_R04779,R04779,0.71548508,dimensionless
enzyme cost weight,,,,,ALD_R01070,R01070,1.0628853,dimensionless
enzyme cost weight,,,,,TIM_R01015,R01015,0.53936283,dimensionless
enzyme cost weight,,,,,GAP_R01061,R01061,0.72266321,dimensionless
enzyme cost weight,,,,,PGK_R01512,R01512,0.82214409,dimensionless
enzyme cost weight,,,,,PGM_R01518,R01518,0.58700924,dimensionless
enzyme cost weight,,,,,PGH_R00658,R00658,0.91068733,dimensionless
enzyme cost weight,,,,,PYK_R00200,R00200,1,dimensionless
enzyme cost weight,,,,,PDH_R00209,R00209,2.0415396,dimensionless
enzyme cost weight,,,,,ZWF_R00835,R00835,1.1355955,dimensionless
enzyme cost weight,,,,,GLH_R02035,R02035,0.73865573,dimensionless
enzyme cost weight,,,,,PGD_R01528,R01528,1.0490587,dimensionless
enzyme cost weight,,,,,RPI_R01056,R01056,0.46277989,dimensionless
enzyme cost weight,,,,,RPE_R01529,R01529,0.50280989,dimensionless
enzyme cost weight,,,,,TXT_R01641,R01641,1.5137767,dimensionless
enzyme cost weight,,,,,TAL_R08575,R08575,0.70310598,dimensionless
enzyme cost weight,,,,,TXT_R01067,R01067,1.5137767,dimensionless
enzyme cost weight,,,,,FBP_R00762,R00762,NaN,dimensionless
enzyme cost weight,,,,,CSN_R00351,R00351,1.0058438,dimensionless
enzyme cost weight,,,,,ACN_R01325,R01325,1.8932241,dimensionless
enzyme cost weight,,,,,ACN_R01900,R01900,1.8932241,dimensionless
enzyme cost weight,,,,,ICD_R00709,R00709,0.94526312,dimensionless
enzyme cost weight,,,,,KGD_R08549,R08549,0.85451871,dimensionless
enzyme cost weight,,,,,SCS_R00405,R00405,0.82884497,dimensionless
enzyme cost weight,,,,,SDH_R02164,R02164,1.2922092,dimensionless
enzyme cost weight,,,,,FUM_R01082,R01082,1.2217818,dimensionless
enzyme cost weight,,,,,MDH_R00342,R00342,0.64118123,dimensionless
enzyme cost weight,,,,,PPC_R00345,R00345,1.9865788,dimensionless
